,Unnamed: 0,data,sentiment
243,278,"houston không phải là lsq đầu tiên của tc ở hk tòa tls tc ở houston mới thiết lập từ 7,8 năm nay mà thôi xin nói cho rõ",negative
244,279,ổ gián thì hoa kỳ diệt trừ cũng là tốt cho đất nước hoa kỳ xin chúc mừng america,negative
245,280,một sự chạy đua tranh giành quyền ảnh hưởng cũng như vị thế trên trường quốc tế của mỹ và trung quốc với đà phát triển của trung quốc hiện nay đã và đang đe dọa trực tiếp tới ngôi vương của mỹ tình hình đóng của đại sứ quán trung quốc cho thấy thái độ cứng rắn phủ đầu của mỹ sắp tới đây có lẽ trung quốc sẽ có các hành động đáp trả tương tự nhằm khẳng định lại vị thế và danh dự,negative
246,282,xin chuc mung hoa ky da diet tru o gian diet tau dan tren ca the gioi mong tong thong trum dc tai dac cu?nhiem ky 2021 nay,negative
247,284,46234452.amp,negative
248,285,bộ ngoại giao của brunei đã tuyên bố ngày thứ hai ngày 20 tháng 7 2020 rằng các vấn đề cụ thể cần được giải quyết song phương bởi các nước liên quan trực tiếp thông qua đối thoại và tham khảo ý kiến một cách hòa bình brunei darussalam nhấn mạnh rằng các cuộc đàm phán như vậy về biển đông cần được giải quyết theo công ước liên hợp quốc năm 1982 về luật biển unclos và các quy tắc và nguyên tắc của luật pháp quốc tế,negative
249,286,"july 26 2020 his excellency mr antónio guterres secretary-general united nations new york ny 10017 re 95 of vietnamese in a referendum favor taking china to international courts for its aggression in the east sea of vietnam your excellency we the undersigned coalition of 75 concerned organizations submit for your support an on going referendum in vietnam historically the spratly and paracel islands are under the sovereignty and in the exclusive economic zone of vietnam in 1974 china invaded the paracel islands in a flagrant act of aggression china has continually violated vietnamese sovereignty in contravention of the 1982 united nations convention on the law of the sea it also blatantly disregarded the 2016 rulings of the permanent court of arbitration in the hague against china’s illegal claims of historic rights within waters demarcated by its so-called “nine-dash line” on chinese maps taking advantage of the coronavirus pandemic the chinese communist party is attempting to present the world with a fait accompli by taking paramilitary and political actions that trespass into vietnam’s territorial rights in an effort to alter the status quo irrevocably china’s actions present a clear threat to regional security and international maritime rules under the leadership of xi jinping the chinese communist party has turned his “china dream” into a nightmare for vietnam vietnamese fishermen have lost their livelihoods in their own seas due to china’s fishing ban vietnamese farmers have lost their rice paddies in the lower mekong basin due to the dams built by china on the upper mekong river the people of vietnam are front and center in this existential struggle as of today more than 960,000 vietnamese have participated in this referendum 35nmrjh with 95 of respondents in favor of legal action against china in international courts the organizers of this referendum have been threatened and publicly maligned the vietnamese communist government repeatedly blocked access to the referendum participants in the referendum have been terrorized forty-five years ago the world left vietnam’s incipient democracy for a dictatorial trade partner today as china has proved its malice it is important to note that nearly 100 million freedom-loving people in vietnam not the friends of beijing in the hanoi government are the reliable partners we need as we seek to build a safe stable and prosperous future together we respectfully ask that you speak out on behalf of this referendum your support of freedom of expression and of the people’s right to self-determination will help ensure the success of the referendum and the safety of the people who exercise these basic rights more than that with an initiative that exposes china’s hegemonic intentions and promotes democratic foundations for vietnam as an important partner your support would “reaffirm faith in fundamental human rights in the dignity and worth of the human person in the equal rights of nations large and small and to establish conditions under which justice and respect for the obligations arising from treaties and other sources of international law can be maintained” preamble of the united nations charter yours sincerely",positive
250,287,cảm ơn thế giới đã có những hành động cụ thể nói lên lập trường của mình về biển đông còn vn thì sao điều mạnh mẽ nhất mà vn có thể làm là từ chối có cùng thể chế với tq từ bỏ chủ nghĩa cs đem lại hòa bình tự do hạnh phúc  đến toàn dân đây cũng sẽ là một chính sách lâu dài sáng suốt trong việc bảo vệ phát triển quốc gia,negative
251,288,năm châu lên tiếng bành trướng của trung quốc đúng,negative
252,289,rất thiện cảm với người úc châu,positive
253,290,cảm ơn thế giới nói chung và nước úc nói riêng đã che chở cho việt nam,negative
254,291,tôi đố ai dám chặt chân mình hay tự chui vào huyệt lấp đất,negative
255,292,hoan hô úc kiên quyết tống tiễn bọn đê tiện diệt chủng bắc kinh,negative
256,294,trung cộng ngày càng trở thành quốc gia cô đơn trên thế giới,negative
257,295,nên kiện và cắt đứt mọi quan hệ với tàu cộng,negative
258,296,cao nhất là ở các tỉnh giáp giới tàu nhiều nhất là ở hà nội vậy tỉ lệ cao nhất và nhiều nhất là khác nhau ạ,negative
259,297,dân chủ cái qq lướt đọc có tí cmt với bài viết đã thấy ngay đây là cái ổ của 1 lũ bất mãn chế độ yêu nước yêu biển đảo thì đăng ký 1 slot trong hải quân đi ngồi đấy mà cào phím giật dây kích động quần chúng ngư dân vẫn bám biển tàu hải cảnh vẫn giữ biển nhà giàn lính đảo xa vẫn đêm ngày căng mắt canh giữ đảo còn cái bọn phản động núp bóng dân chủ chúng mày thì làm được gì bán đất bán nước vay tiền ăn chơi đập phá từ thời vnch đến giờ nợ thằng con thằng bố lại phải trả lũ phản động ăn tiền từ cia ngo thì ngồi rung đùi chiếu trên chả phải động chân động tay nhiều mà vẫn dụ được 1 đám con chiên ngu 1 đám dân chủ nửa mùa và 1 lũ trẩu hùa theo phá hoại đất nước từ tư tưởng tới phát ngôn trên mxh chúng mày còn có tí tự trọng lương tâm thì khôn hồn bỏ đi cái ý định xuyên tạc phá hoại đất nước lợi dụng lòng tin người dân phục vụ mục đích cá nhân đi đến lúc ăn rp xong bị lên phường ngồi khám đừng hỏi tại sao pháp luật vn không nhân nhượng,negative
260,298,biểu quyết như vậy mà các lãnh đạo k kiện thì đc gì hả ad,negative
261,299,cái kết cuối cùng là “ có dám kiện hay ko “ hay trưng cầu cho vui cho nhiều like nhièu share sự việc rành rành đó bao nhiêu năm nay roi dám kiện la kiên lâu roi trưng cầu qq gi mệt vl,negative
262,301,toi muon kí toi dfong ý,negative
263,305,hãy xem hậu quả vụ philipin kiện đi rồi phán tiếp nha,negative
264,308,bọn ngu bị lừa,negative
265,309,kiện xong rồi sao,negative
266,310,cướp đã dàn hàng ngang,negative
267,311,cộng sản vn coi như không có gì vì vịt kong chính là giặc,negative
268,312,tc đưa ra yêu sách gì là đều có lợi cho họ rút kinh nghiệp thằng gian ác ăn cướp kg bao có được chử tín hứa chỉ là hứa lèo nhìn việc chúng làm khuynh đảo tg và đưa vũ khí sinh học để giết toàn cầu thì quá đủ rồi,negative
269,314,và đến bây giờ mới biết bộ mặt của đảng cộng sản việt nam vĩ đại biết chừng nào,positive
270,315,viet nam ma co bom nguyen tu hay hat nhan thi choi tau cong sat van lun,negative
271,316,vn phản ứng ra sao chống đỡ thế nào,negative
272,317,dân chủ cái qq  lướt đọc có tí cmt với bài viết đã thấy ngay đây là cái ổ của 1 lũ bất mãn chế độ yêu nước yêu biển đảo thì đăng ký 1 slot trong hải quân đi ngồi đấy mà cào phím giật dây kích động quần chúng ngư dân vẫn bám biển tàu hải cảnh vẫn giữ biển nhà giàn lính đảo xa vẫn đêm ngày căng mắt canh giữ đảo còn cái bọn phản động núp bóng dân chủ chúng mày thì làm được gì bán đất bán nước vay tiền ăn chơi đập phá từ thời vnch đến giờ nợ thằng con thằng bố lại phải trả lũ phản động ăn tiền từ cia ngo thì ngồi rung đùi chiếu trên chả phải động chân động tay nhiều mà vẫn dụ được 1 đám con chiên ngu 1 đám dân chủ nửa mùa và 1 lũ trẩu hùa theo phá hoại đất nước từ tư tưởng tới phát ngôn trên mxh chúng mày còn có tí tự trọng lương tâm thì khôn hồn bỏ đi cái ý định xuyên tạc phá hoại đất nước lợi dụng lòng tin người dân phục vụ mục đích cá nhân đi đến lúc ăn rp xong bị lên phường ngồi khám đừng hỏi tại sao pháp luật vn không nhân nhượng,negative
273,319,địt mẹ china,negative
274,320,là một quốc gia có nhiều ảnh hưởng thương mại australia giờ đây cũng phải chống lại cách hành sự côn đồ của tq mặc dù điều đó đem lại nhiều bất lợi cho quốc gia của họ họ đã hiểu rằng im lặng với tq không phải là giải pháp tốt nhất hiện nay còn chính quyền cs vn thì sao qua bao nhiêu năm với những chính sách nhu nhược luồn cúi chỉ đâu ngồi đó bảo sao làm vậy  thì đã đạt được những gì cho vn có chăng là mất biển đảo và nhiều nơi trên đất liền để đổi lấy sự an toàn cho đảng hầu thỏa mãn cho sự thống trị toàn diện của mình  đã đến lúc chính quyền cs vn ngừng ngay những hành động mị dân bảo vệ sự ngông cuồng trộm cướp của bọn tàu dũng cảm chấp nhận hủy bỏ những đường lối sai lầm của đảng từ chối lý thuyết man rợ của chủ nghĩa cs để người dân được hưởng tự do dân chủ thật sự mà đảng đã từ chối dân tộc này gần một thế kỷ qua ,negative
275,321,thế giới đã bừng tỉnh không còn ngây thơ trước sự trỗi dậy của con quái vật trung cộng với chiến lược ấn độ dương  thái bình dương với lực lượng chính là liên minh quân sự giữa 4 nước mỹ  nhật  úc  ấn sẽ chặn đứng tham vọng trên biển độc chiếm biển đông làm ao nhà  thiết lập con đường tơ lụa trên biển để bành trướng ra khắp thế giới của trung cộng,negative
276,322,cuộc chiến nóng sẽ xảy ra nhằm giải quyết cái gai trung cộng là điều tất yếu,negative
277,323,toi ung ho kien tc ra toa an,negative
278,324,trung quốc cấm 11 người mỹ này được du học trung quốc và không được nhập quốc tịch trung quốc,negative
279,325,các nghị sĩ mỹ thèm qua tq đâu mà đòi trừng với phạt ,negative
280,326,tuyết hồng lưu,negative
281,328,nghe mắc cười quá,negative
282,329,trừng phạt cho có mấy ông này không thèm tới trung quốc và không có tài sản ở trung quốc,negative
283,330,ngu+dốt kiêu căng,positive
284,331,sợ trâu bò đánh nhau ruồi muỗi chết đây ,negative
285,332,vậy là các quan chức mỹ sẽ không được nhập quốc tịch tq bị đóng băng tài sản ở tq luôn...sợ chưa ,negative
286,333,phạt ông chum lun cho gòi,positive
287,334,đề nghị trừng phạt luôn tổng thống phó tổng mỹ bộ trưởng quốc phòng mỹ ba tên đầu sỏ của hoa kỳ,negative
