,Unnamed: 0,data,sentiment
281,342,người dân hồng kông anh hùng thật giành nhân quyền cho hiện tại và cho con cháu sau này đúng là yêu nước còn đất nước mình sau này nó trả nợ cũng chết khoán sản từ từ rồi cũng mất luôn,negative
282,343,thằng con hoang này cứ chửi cộng sản suốt mà vẫn bám đít ở đất cs ,negative
283,344,cho t hỏi luôn là bọn hồng kong biểu tình cho ai thế cho chúng nó hay cho nước mỹ vậy,negative
284,345,chúc mừng người dân hồng kông,negative
285,346,bố mấy thằng ăn cơm tàu đi thờ cứt mẽo ,negative
286,348,con cháu của đất nước ta sau này nó trả nợ cũng chết,negative
287,349,ờ rồi sao tq nó ra luật an ninh hồng kông r đấy làm del j đc nó chưa,negative
288,350,khi nào trump ký 1 cái giống vậy cho vietnam lúc đó bò đỏ đảng cộng sản vietnam chắc điên lên thảm sát nhân dân vietnam,negative
289,351,tưỏng nói câu nào hay ho ai dè chỉ nói đuợc rằng tập tức ói máu,negative
290,352,ngữ thì chết..mỹ nó k giúp k ai gì dau,negative
291,355,tuyệt vời không như nước dân chủ nào đó,negative
292,356,lê hồng quân lâu lắm rồi chẳng thấy đăng bài khả năng mấy thằng phản quốc của cái trang này về việt nam hoặc chết ở bển rồi ,negative
293,357,đi làm sao cách ly thưa thủ tướng,negative
294,358,cờ lờ mờ vờ ,negative
295,361,ở trong nhà càng nhiều càng tốt rất ủng hộ thủ tướng,positive
296,363,đảng cộng sản việt nam quang vinh muôn năm,negative
297,364,thiết nghĩ sau khi toàn dân mỹ được tiêm vaccine thì nên để ng mỹ đến vn du lịch,negative
298,365,xin cảm ơn chính phủ ,positive
299,366,các bạn trước khi cmt hãy nhớ là đường lối dối ngoại của ta độc lập tự chủ đa dạng hoá đa phương hoá,negative
300,367,chính phủ sáng suốt,positive
301,368,vn sẽ trở thành hàn quốc thứ 2,negative
302,369,cảm ơn thủ tướng dù trăm công nghìn việc nhưng vẫn quan tâm đến bóng đá đem lại niềm vui cho cả nước,negative
303,370,con cảm ơn bác phúc và chính phủ đã rất kịp thời quan tâm đến đtqg 3,positive
304,371,rất khó với thầy park vì lứa cầu thủ đang thi đấu hiện tại chưa có nhiều kinh nhiêm nên kỹ năng rất cơ bản  kỳ này khó có thể vượt qua ,negative
305,372,tự tin “ăn” sâm triều tiên và hy vọng phép màu xảy ra ở trận đấu còn lại,negative
306,373,thủ tướng hay mang may mắn cho đội tuyển lắm,positive
307,374,cảm ơn lời cổ vũ động viên kịp thời của ngài thủ tướng và chính phủ với đtbđ việt nam và với ông park đem lại niềm vui cho cả nước,negative
308,375,vị thủ tướng yêu bóng đá nhất trong lịch sử việt nam,positive
309,376,mỗi lần bác phúc chúc thì đều có thắng lợi lớn,negative
310,377,tự tin kiên cường lên các chiến binh sao vàng,negative
311,378,việt nam cố lên lách qua khe cửa hẹp để tiến lên ,negative
312,379,việc của đội là cố gắng cống hiến hết mình và cá nhân tôi vẫn yêu ông pak cùng đội tuyển dù đi tiếp hay không,negative
313,380,tuyệt vời thủ tướng,positive
314,381,so với những năm trước tính dân tộc và tình đoàn kết ở đội bóng quốc gia từ 22-23-và tuyển quốc gia đã tiến bộ vượt bậc cảm ơn ông pak qua hai trận đấu mình cảm tưởng chưa ai thế được văn hậu đột biến như văn toàn công phượng hay tiền vệ xuân trương hùng dũng và trọng hoàng cảm ơn các cháu đã cố gắng bởi lâu rồi người việt nam ta mới có những giờ phút chờ bóng lăn và tiếng còi kết thúc trong hạnh phúc và tự hào một lần nữa cám ơn các cháu và ông păk cùng toàn thể ban huấn luyện của đội bóng,negative
315,382,cảm ơn thu tướng đã quan tâm thật trân quý,positive
316,383,2 năm qua đội tuyển đạt được nhiều thành tích lắm rồi  đầu năm nay cố gắng 2 trận hòa 1 trận thắng rồi các thầy trò về việt nam ăn tết vui vẻ  ăn xong lấy sức chuẩn bị cho vòng loại world cup,negative
317,384,cảm ơn thủ tướng đã động viên kịp thời những “chiến binh sao vàng” rất gần gũi nhưng lại phi thường  tiến lên việt nam,negative
318,385,rất ý nghĩa và kịp thời việt nam chiến thắng ,negative
319,386,chờ tin vui từ thái lan chúc đội tuyển u23 việt nam đạt được ước nguyện có thể đón tết ở tl luôn,negative
320,387,chúc đội tuyển của chúng ta sẽ gặp nhiều may mắn và thành công,negative
321,388,đá hay đá mạnh nhưng cũng còn phải đưa cảm xúc của nhân dân lên cao trào nhất hưng phấn nhất đó là bóng đá việt nam chúc anh em giành chiến thắng rực rỡ,negative
322,389,hãy chiến đấu và chiến thắng với niềm kiêu hãnh của người việt nam,negative
323,390,nên động viên khích lệ không nên gây áp lực thử thách trí tuệ và cảm hứng nghệ thuật bóng đá,negative
324,391,động viên của người đứng đầu chính phủ thật là kịp thời,negative
325,392,giờ chỉ có mỗi ông phúc cứu đc đội tuyển thoii ông hãy gọi điện cho chủ tịch kim bảo với đội họ hãy thuê vn 0-3 đi với tinh thần quốc tế vô sản mong ông kim giúp đỡ,negative
326,393,rất hay kịp thời nhưng đề nghị người đánh máy viết hoa chữ nhân dân,positive
327,394,sự động viên khích lệ kịp thời chúc đội tuyển việt nam chiến thắng,negative
328,395,chúc đội tuyển vượt qua cửa hẹp phải ở lại đến mồng hai tết ăn lẩu trên đất thái,negative
329,396,vững tin vào chiến thắng và mong ước vào vòng loại trực tiếp,negative
330,397,lứa cầu thủ năm nay không bằng 2 năm trước nếu có bị loại từ vòng bảng đó là chuyện phải chấp nhận  và năm nay hướng đến olympic nên các đội cũng chuyện bị kỹ lưỡng hơn ,negative
331,398,kính chúc thủ tướng mạnh giỏi để giúp dân giúp nuớc ,negative
332,399,dân an thì quốc thái cha ông ta xưa đã dạy hãy noi theo,negative
333,400,cảm ơn bác nhiều lắm mong bác quan tâm đến nhân dân tý nữa và mạnh tay hơn nữa ở dưới dân này còn phức tạp lắm bác ạ,negative
334,401,mỗi người can bộ đảng viên phải luôn luôn khắc cốt ghi tâm lại của bác phúc nói mình thấy rất là hợp lý,positive
335,402,cảm ơn thủ tướng đã nghĩ đến dân còn nhiều bất cập lắp thủ tướng ơi nhiều cái dân kiến nghị xong để đó ko thấy làm gì dân kiến nghị nhiều mà ko được dân cũng bức xúc nhưng chả làm gì được,negative
336,403,phải tin vào đảng phải tin vào xhcn kiên định vs con đường đang đi,negative
337,404,cảm ơn thủ tướng nguyễn xuân phúc nhắc lại lời bác hồ dạy cán bộ phải khắc cốt ghi tâm làm đúng là người đầy tớ trung thành của nhân dân chứ đừng là ông quan cách mạng cửa quyền hách dịch sai ko sửa làm liều sẽ dẫn tới hậu quả khôn lường,negative
338,405,quá chuẩn,positive
339,406,được vậy dân bớt khổ biết mấy,negative
340,407,nhà nước nào cũng cần phải lấy lòng dân làm gốc lấy giáo dục làm hàng đầu thì đất nước mới vững bền và cường thịnh được,negative
341,410,theo trần đắc phu nguyên cục trưởng cục y tế dự phòng chúng ta phòng dịch ở mức cao nhất nhưng không có gì phải hoang mang quá vì 2 trường hợp nhiễm ncov ở việt nam là ca bệnh xâm nhập nhiều ý kiến tại cuộc họp chiều nay mùng 2 tết thống nhất nhận định tình hình dịch ở việt nam trong tầm kiểm soát không có những biến chuyển xấu đi như trung quốc thứ trưởng bộ y tế đỗ xuân tuyên cho biết bộ y tế đã chính thức kích hoạt trung tâm đáp ứng khẩn cấp sự kiện y tế công cộng báo cáo tình hình dịch hàng ngày chỉ đạo các địa phương giám sát chặt thu dung điều trị các trường hợp có biểu hiện nghi nhiễm… thời gian tới các bộ ngành địa phương cơ sở y tế tiếp tục triển khai quyết liệt các biện pháp đã được chỉ đạo đặc biệt là kiểm soát tại các cửa khẩu điều tra dịch tễ phát hiện ca bệnh tại cơ sở điều trị đôn đốc sự vào cuộc của các địa phương ngành y tế việt nam sẽ liên hệ chặt chẽ với who làm tốt công tác thông tin bảo đảm minh bạch chính xác kịp thời,negative
342,411,cấm đi lại ở đường mòn lối mở 14137021996819/2719537208123449,negative
343,412,đội cơ động đến điểm nóng vĩnh phúc 14137021996819/2739850449425458,negative
344,413,chính thức 16/16 14137021996819/2779411108802725,negative
345,414,theo hướng dẫn của bộ gd&đt trong trường hợp cần thiết giám đốc các sở gd&đt đại học học viện hiệu trưởng các trường đại học cao đẳng sư phạm và trung cấp sư phạm xem xét quyết định cho học sinh sinh viên tạm thời nghỉ học 14137021996819/2727250194018817,negative
346,415,hà nội tphcm kéo dài thời gian nghỉ học của học sinh 14137021996819/2741636742580162,negative
347,416,xuất cấp 5 tấn hóa chất sát trùng phòng chống dịch bệnh ncov 14137021996819/2735241936552976,negative
348,417,đến nay việt nam đã điều trị khỏi 2 trường hợp nhiễm ncov 14137021996819/2733286730081830,negative
349,418,đường dây nóng 22 bệnh viện tiếp nhận thông tin dịch bệnh 14137021996819/2728669207210249,negative
350,419,15/16 người chiến thắng covid-19 14137021996819/2767279016682601,negative
351,420,bệnh nhân người trung quốc nhiễm ncov đầu tiên tại việt nam đã khỏi bệnh 14137021996819/2721133731297130,negative
352,421,ca dương tính thứ 8 tại việt nam 14137021996819/2732769166800253,negative
353,422,việt nam nuôi cấy và phân lập thành công virus ncov 14137021996819/2740939629316540,negative
354,423,tạm dừng các lễ hội chưa khai mạc 3%b4ng-tin-ch%c3%adnh-ph%e1%bb%a7/t%e1%ba%a1m-d%e1%bb%abng-c%c3%a1c-l%e1%bb%85-h%e1%bb%99i-ch%c6%b0a-khai-m%e1%ba%a1c/2727266147350555/?__tn__=hh-r,negative
355,424,đã dừng toàn bộ các chuyến bay giữa việt nam và trung quốc từ 13h00 chiều nay 2729238287153341?__xts__%5b0%5d=68.ardruz7ah6tvjlzvts_txreafmcs2z0tf762urpdk-ethfk9mohsr0gcen_1xon88l1iixvdpptffgrrv3bpokdt_3nboolj0r0c9ktr76citt1hl6pbjlhi5pvmrtzu0z-q_c7xr0ooc7adim7i1w2efyigwptvchd4d-pg-7oh_ydrovlj5d3uoiojf5rsah1n4znh-fu-9k_jvmqjb-ogokpfgnerh8ik3-hz2z3z9lul6hqouzdblyxykaizyilwdk1q2_gm8dx0moyoha0kjvvi6bnu6s9urqrtqs7qbjlzetwg0249meuwrrfctdpakzevy8fqhvze1rv-ja&__tn__=-r,negative
356,425,đã có 3 người việt nam nhiễm ncov 14137021996819/2725195447557625,negative
357,426,công bố dịch truyền nhiễm tại việt nam 14137021996819/2729197863824050,negative
358,427,những người nhập cảnh đi qua hoặc đến từ tỉnh hồ bắc trung quốc phải coi như trường hợp mắc bệnh 14137021996819/2733578833385953,negative
359,428,ca thứ 9 bệnh nhân nam 30 tuổi nghề nghiệp công nhân ở vĩnh phúc là một trong 8 người trong đó có 4 người dương tính với ncov được công ty cử sang trung quốc tập huấn tại vũ hán đã được xác định dương tính với ncov 14137021996819/2734766359933867,negative
360,429,trường hợp thứ 6 tại việt nam bệnh nhân nữ 25 tuổi có địa chỉ thường trú tại xã vạn lương huyện vạn ninh tỉnh khánh hoà là lễ tân tại khách sạn 14137021996819/2728769910533512,negative
361,430,trường hợp thứ 7 tại việt nam ngày 16/01/2020 bệnh nhân tới sân bay tân sơn nhất và di chuyển đến khách sạn triều hân 382/1-3 nguyễn thị minh khai phường 5 quận 3 14137021996819/2730782516998918,negative
362,431,dạo gần đây có một virus rất hot tên của em ấy corona em từ đâu quê của em ở vũ hán 497280670984109/?__xts__%5b0%5d=68.ard6pfyadfmlvo18als9dqa1_p49rhhqds1xk3l4modnh0cuxrtmnccukb0alctg5uccd3tznvouzue6pettevaiintf2fjmuh5coudnu53owh9tdz-41jn7sbvobxnlifruvuikaqigvepgtceww_dwh3xbtwc8yi121i9xouoykmsnxxkazkkvv7zizpxzuzhruwzanjlqtbo5gugtaglshpmvnqpzeuygtqmmmdtrnw1o0myex_hnbthmscvwjn2jdvcrssmpavrubsmbsjonw-b2cpj6314hykazam-or3ocotfgrgnvawhrm3xwwm6urqe5e72tzqwssmuje_wqxh5laqeycpw&__tn__=-r,negative
